client_id,date_demande,age,sexe,situation_familiale,nombre_enfants,niveau_etude,type_emploi,secteur_activite,anciennete_emploi,type_contrat,revenu_mensuel,autres_revenus,charges_mensuelles,nombre_dependants,anciennete_banque,solde_moyen,decouvert_frequence,incidents_paiement,historique_credit,type_credit,montant_demande,duree_demande,objet_credit,garanties_physiques,avaliste,domiciliation_salaire,utilisation_mobile_banking,frequence_transactions,epargne_reguliere,participation_tontine,verification_identite,verification_revenus,score_bureaux_credit,region,zone_residence,taux_endettement,ratio_montant_revenu,score_credit,niveau_risque,decision_credit,remboursement_ok
CLI_000070,2025-05-18,28.0,M,celibataire,1,superieur,salarie_public,commerce,1.0,CDI,158651.18667554736,60559.884777994645,54608.635087259994,2,1.1828357727485568,281235.9295390105,1,1,1,consommation,433760.6839609533,3,equipement,1,1,0,1,14,1,0,1,1,261.32385238551973,Franceville,rurale,0.3442056516030884,0.22783771379747272,317.75974796325033,tres_eleve,revue_manuelle,0
CLI_000071,2024-12-26,38.0,F,celibataire,0,secondaire,salarie_public,commerce,0.7414894247292845,freelance,87877.07600499994,135734.097515451,190100.1367866712,5,0.9973867614235061,466413.47483053664,2,0,1,investissement,4862292.138111082,6,consommation,0,0,1,1,12,1,0,1,1,800.0,Libreville,semi_urbaine,1.0,4.610884088658146,211.65498814409625,tres_eleve,refuse,0
CLI_000072,2025-02-16,50.0,F,divorce,2,secondaire,independant,administration,3.6430620926143966,CDI,713042.851363595,120112.62877931805,143425.9870459576,3,0.04563950365324315,352674.19716584013,1,0,0,avance_commande,2119181.3091439586,24,equipement,0,0,1,1,16,0,0,1,1,557.736302320259,Oyem,rurale,0.2011463781898597,0.24766876505520438,533.7798815007822,moyen,accepte,1
CLI_000073,2024-11-18,34.0,F,marie,2,superieur,independant,agriculture,1.5394507158783046,CDD,929748.5266848024,126281.13897615741,147327.8742625399,2,3.0400036514730617,209818.1270434023,0,2,1,consommation,4662429.004060036,12,consommation,0,1,1,1,17,1,0,1,1,604.2391858530292,Mouila,semi_urbaine,0.1584599168851236,0.4178933756676501,562.7151047265481,moyen,accepte,1
CLI_000074,2024-08-17,50.0,M,celibataire,2,superieur,independant,commerce,2.2153498019592877,CDI,236791.06017980105,102427.96455780945,49996.37565751864,3,9.201677233173049,4898.628013106689,3,0,0,consommation,325128.09886367846,12,equipement,0,0,0,0,11,0,0,1,1,551.5929200627025,Libreville,rurale,0.2111413142859161,0.11442158423576781,421.6178827160488,eleve,revue_manuelle,0
CLI_000075,2025-01-03,18.0,M,marie,3,secondaire,salarie_public,services,3.4655913859604497,CDD,138543.97359970666,28843.048628829165,429585.5590384566,5,2.166521856590015,48348.423842503114,0,0,0,consommation,8097728.389184884,18,equipement,0,0,1,0,11,0,1,1,1,494.32821543347274,Mouila,urbaine,1.0,4.870732963444966,200.0,tres_eleve,refuse,0
CLI_000076,2025-04-16,43.0,M,marie,4,secondaire,salarie_public,commerce,2.2429390118588537,CDI,420302.2672796385,137880.7362818186,127359.74194217732,0,0.9411701669388869,137994.87632136556,3,0,1,investissement,121647.19313500487,12,immobilier,1,0,1,1,9,1,0,1,1,349.68503888088094,Port-Gentil,urbaine,0.3030194025992285,0.024118989793217416,472.97283723433173,eleve,accepte,0
CLI_000077,2024-12-31,35.0,F,marie,2,superieur,independant,industrie,5.440833960208392,freelance,371586.72257160227,50684.26674724579,138593.34936517003,1,0.03973360592053605,52932.53472669579,1,0,0,consommation,652590.3498078081,6,immobilier,1,0,1,1,8,0,0,1,1,756.4930173644098,Libreville,urbaine,0.3729771300923273,0.14635218603692582,453.8354984191866,eleve,accepte,0
CLI_000078,2025-01-08,32.0,M,marie,2,superieur,salarie_prive,services,1.430045080071028,CDI,80215.19180835073,88693.22537274548,130152.62413850115,1,1.3995206269386666,18497.919165147727,5,0,1,consommation,861503.1447186614,3,consommation,1,0,1,1,9,0,1,1,1,684.2776360034895,Libreville,urbaine,1.0,0.8949916731244577,251.38562049718604,tres_eleve,refuse,0
CLI_000079,2025-03-23,35.0,M,divorce,3,secondaire,salarie_prive,services,3.5307921048683735,CDI,837964.743444504,17769.691351247166,245708.45752903796,1,1.9925017893781518,136604.73535968742,2,0,0,retraite,1008104.7373047261,12,equipement,1,0,1,1,4,1,0,1,1,449.60071305055203,Port-Gentil,urbaine,0.29322051965938173,0.1002532967716569,585.0866138713769,moyen,accepte,0
CLI_000080,2024-07-30,18.0,F,celibataire,3,secondaire,salarie_prive,administration,1.6622018444542452,CDD,163016.07791950076,34659.14286811496,274560.7081240065,0,0.9698874148934844,770486.1654999291,2,0,1,avance_commande,77938.24022444326,18,equipement,1,0,1,1,2,0,0,1,1,465.482145789141,Libreville,semi_urbaine,1.0,0.039841796189233385,208.47070892115062,tres_eleve,refuse,0
CLI_000081,2025-02-22,32.0,M,marie,1,primaire,independant,commerce,2.2606481055160876,freelance,211307.60481506347,6248.7219590730465,166981.53499780587,2,7.332384787249568,72601.23031573062,1,0,1,retraite,533055.0854919722,18,consommation,0,0,1,0,5,0,0,1,1,391.1747946455188,Mouila,rurale,0.7902296519046165,0.2102208160620084,290.2552266497516,tres_eleve,refuse,1
CLI_000082,2024-07-14,38.0,M,marie,0,secondaire,salarie_prive,services,1.0,CDI,155403.6723673893,8373.08070264095,345442.31618557946,3,0.19681165451932756,32817.7699384532,1,0,0,retraite,743787.3293826858,24,investissement,0,0,1,0,11,0,0,0,1,327.32819963133363,Port-Gentil,semi_urbaine,1.0,0.3988469288037483,200.0,tres_eleve,refuse,0
CLI_000083,2024-07-24,49.0,M,marie,2,superieur,salarie_prive,services,5.342068056126715,freelance,118651.51958999503,82317.45220750061,170103.9105095727,1,1.4856399996142853,245169.38045505632,3,1,1,spot,4437572.537524351,18,consommation,0,0,1,0,6,0,0,1,1,743.2913731644588,Franceville,rurale,1.0,3.116670673398984,200.0,tres_eleve,refuse,0
CLI_000084,2024-08-11,29.0,M,divorce,3,secondaire,salarie_prive,administration,1.1567283637658827,CDI,56521.9404165677,144060.55652214866,112934.389738664,2,0.7766413391699338,62191.29978943126,0,1,1,avance_commande,1358430.3484949714,3,urgence,0,0,1,0,10,0,1,1,1,200.0,Libreville,urbaine,1.0,2.0028068429169803,200.0,tres_eleve,refuse,1
CLI_000085,2025-06-02,26.0,M,divorce,1,primaire,salarie_public,services,1.075195260981704,CDI,305972.1716686201,37503.61599898762,92248.4887798344,4,1.2615785034736047,174058.65511774388,3,1,0,avance_commande,201750.54194315692,24,urgence,1,1,0,1,11,0,1,1,1,469.3539399366081,Lambarene,urbaine,0.301493068068109,0.05494795513671221,410.90231862204695,eleve,revue_manuelle,1
CLI_000086,2024-08-31,29.0,M,marie,2,primaire,salarie_public,industrie,0.27886906886571794,CDD,107875.20479691643,33256.668867923196,152803.2777532004,1,0.09365145044777017,6193.068610862923,3,0,1,tontine,685815.1742433518,24,equipement,0,0,0,1,9,0,1,1,1,549.4132822655075,Libreville,urbaine,1.0,0.5297905540746929,200.0,tres_eleve,refuse,0
CLI_000087,2024-08-17,44.0,F,veuf,5,secondaire,independant,industrie,2.118046520420955,CDD,446825.40251889406,142537.9647181127,22008.786094811137,5,6.564886386878193,31714.18966266728,0,1,1,consommation,60262.083649795655,36,equipement,0,0,0,1,14,1,0,1,0,383.18899818420243,Libreville,semi_urbaine,0.049255897204457826,0.011238931976203589,535.8594033217237,moyen,accepte,1
CLI_000088,2025-04-12,38.0,F,marie,5,secondaire,salarie_public,commerce,1.623371622838187,freelance,264356.0442019346,88955.25382892614,120576.32678753612,4,1.0965183381001447,44593.000230789134,3,0,1,avance_facture,1082370.5464797907,24,consommation,1,0,1,0,12,1,0,1,0,527.6891909639824,Lambarene,semi_urbaine,0.4561133722194415,0.3411972130702752,300.86686961096615,tres_eleve,revue_manuelle,0
CLI_000089,2024-10-08,29.0,M,marie,3,secondaire,independant,administration,1.0,CDI,242451.19612119423,10087.061863882995,114656.64659993273,2,0.11891412124394989,9717.70937731472,6,1,1,consommation,515210.48316119314,12,consommation,0,1,1,1,6,1,0,1,1,483.26758297021445,Libreville,rurale,0.4729060876343099,0.17708391468870247,292.2686466334901,tres_eleve,refuse,0
CLI_000090,2025-03-05,40.0,F,veuf,4,superieur,salarie_prive,services,4.177810652374288,CDD,215039.0577517924,2137.091242122929,84693.230906831,1,8.590102309366156,18409.857335851913,1,0,1,consommation,611511.2409037331,18,consommation,1,0,0,0,5,1,1,1,1,386.59998314640586,Oyem,urbaine,0.3938504557836543,0.23697681066911358,388.92497126828056,eleve,revue_manuelle,0
CLI_000091,2025-04-16,35.0,M,celibataire,3,superieur,salarie_public,industrie,0.20615814345139108,CDD,402351.32311354665,149982.40416503567,130655.23668140317,2,8.223291621310292,50193.63445907284,1,0,1,consommation,287840.97979724355,6,investissement,1,0,1,0,10,1,0,1,1,593.9174865771474,Franceville,urbaine,0.3247292333236127,0.059616427083719864,511.5817737490031,moyen,accepte,0
CLI_000092,2024-11-14,44.0,M,marie,4,primaire,salarie_public,agriculture,0.4700884217654131,retraite,292040.757238012,38865.62051949117,172635.2111204763,1,1.5203286966196805,72254.18552423269,4,1,1,consommation,2136572.6078197034,18,consommation,1,0,1,1,13,1,0,1,1,762.2392704358685,Port-Gentil,urbaine,0.5911339662079405,0.6096673594542165,358.9354953711371,eleve,revue_manuelle,0
CLI_000093,2024-12-26,27.0,M,marie,4,superieur,salarie_prive,industrie,1.852437246580179,CDI,766166.3672169909,51976.52811552225,188457.27228639845,2,2.371608852707144,81639.2177031111,2,0,1,tontine,6973996.547521514,3,equipement,0,0,1,0,11,0,1,1,0,419.0511824480212,Port-Gentil,semi_urbaine,0.24597434754405534,0.7585380980258172,460.1206719437505,eleve,accepte,0
CLI_000094,2025-02-20,31.0,F,divorce,7,primaire,salarie_prive,services,1.3283610993048323,CDI,139569.23623383083,37846.76820801523,142815.2890905859,3,0.07369716725256496,148806.17965846672,0,2,1,avance_facture,1920008.859921715,18,equipement,0,0,0,1,17,1,0,1,1,800.0,Port-Gentil,rurale,1.0,1.14638972487281,206.2806330827099,tres_eleve,refuse,0
CLI_000095,2024-08-15,31.0,M,divorce,1,secondaire,salarie_prive,commerce,1.0,CDI,1359662.0159981137,67090.04495517505,138248.13452717426,3,0.4714018463260776,328137.181514499,2,0,1,consommation,390765.2166383221,12,equipement,1,0,1,1,10,0,0,1,1,404.51273612687913,Franceville,urbaine,0.10167830894774813,0.02394989907053393,557.4321015605194,moyen,accepte,1
CLI_000096,2024-07-21,20.0,F,divorce,2,superieur,independant,agriculture,2.4898381299321155,CDI,944283.7266378152,113916.41449162137,361035.3962897043,1,0.26379976383104137,134330.15001548093,2,0,1,consommation,176068.6674506588,18,equipement,0,0,0,1,14,1,1,1,1,534.9296543228644,Libreville,urbaine,0.38233783565792745,0.015538114806302529,450.9051452625063,eleve,accepte,0
CLI_000097,2024-09-26,37.0,F,divorce,3,primaire,salarie_prive,administration,2.2288416897226844,CDI,681552.4056565347,254043.72355155734,339817.49163600535,2,1.964753901433086,8213.681042340013,1,1,0,avance_commande,373040.78583888995,24,immobilier,0,0,0,0,11,0,1,1,0,339.93673897946553,Port-Gentil,rurale,0.4985933419289475,0.04561165347702822,385.4316747953946,eleve,revue_manuelle,0
CLI_000098,2025-03-18,37.0,M,marie,0,primaire,salarie_prive,administration,1.6990922484510622,CDD,222353.50375047626,22599.66308497047,100596.1808030554,1,4.335244902317211,51169.3671597243,1,0,0,consommation,817456.7898981305,3,urgence,0,1,1,0,13,1,1,1,1,494.44611281313655,Libreville,urbaine,0.452415541497128,0.30636530573686377,395.34168465414945,eleve,revue_manuelle,0
CLI_000099,2024-07-23,35.0,F,celibataire,3,secondaire,salarie_public,commerce,4.490744579065269,CDI,547114.1744089824,36645.60312002944,263890.77590893395,4,0.6482330534938049,18428.084127472852,2,1,1,investissement,592691.2159161323,12,urgence,0,0,1,1,8,1,1,1,1,461.31424725329913,Port-Gentil,semi_urbaine,0.4823321863192464,0.09027537024247641,478.7791548608278,eleve,accepte,1
CLI_000100,2025-01-23,32.0,F,celibataire,2,superieur,salarie_public,agriculture,2.068447248116648,CDI,422178.24431672523,107497.01072194357,81929.838484881,2,2.8940540664487178,21921.203873096794,3,0,0,consommation,622982.2117524778,18,consommation,1,0,0,1,8,1,0,0,1,648.873113070796,Mouila,urbaine,0.19406456772181715,0.12296982379262263,553.549905167401,moyen,accepte,1
CLI_000101,2025-06-10,20.0,M,marie,2,primaire,salarie_prive,industrie,11.560695025692695,CDI,150987.97489300248,28606.19298405926,135426.8176846141,4,0.13141671245836964,79794.69254034005,3,0,0,spot,1470329.9023304554,12,immobilier,1,0,1,1,19,0,1,0,1,573.8299962949045,Oyem,urbaine,0.8969377712402873,0.8115049688407325,291.57316158840916,tres_eleve,refuse,0
CLI_000102,2025-03-13,30.0,M,marie,1,secondaire,independant,administration,4.855615557400354,freelance,137909.46961235395,22235.595354651745,83097.76368010609,1,1.1278311488612436,60639.06117665402,0,0,1,investissement,352524.28835063934,18,equipement,1,0,1,0,14,0,0,1,1,392.3902691427602,Port-Gentil,urbaine,0.602552993015515,0.21301672837837052,259.2589827460614,tres_eleve,refuse,0
CLI_000103,2025-06-22,31.0,F,marie,0,secondaire,salarie_prive,industrie,0.3376568474892598,freelance,237393.56651091654,173594.60165113612,187882.98150521494,4,0.21461890391485708,178789.88306415672,1,2,0,avance_facture,562771.8865935283,3,immobilier,1,0,1,0,9,0,0,1,1,534.3420452811316,Port-Gentil,urbaine,0.7914409150450804,0.19755235116689976,208.91330932969825,tres_eleve,refuse,0
CLI_000104,2025-01-28,26.0,F,marie,2,secondaire,salarie_prive,commerce,0.9605009163186911,CDD,71703.96891202564,65823.43376110107,83524.37052363268,2,1.2101575747572546,27891.678028932474,2,0,1,spot,410385.6571721147,18,consommation,1,0,1,0,8,0,0,1,1,401.0703883779213,Libreville,rurale,1.0,0.47694437676527734,200.0,tres_eleve,refuse,1
CLI_000105,2024-12-15,33.0,M,divorce,2,primaire,salarie_prive,administration,2.302817838834021,CDI,151666.2707112464,35361.79680384078,138534.01620030208,5,3.0149549478244837,156765.78056673554,0,0,1,tontine,1041753.5979926388,3,consommation,1,0,0,1,10,1,0,1,1,504.0733893753556,Libreville,semi_urbaine,0.9134134804702457,0.5723935811542475,332.4580206748917,tres_eleve,revue_manuelle,0
CLI_000106,2025-02-21,39.0,M,marie,2,primaire,salarie_prive,commerce,1.8983490994232808,freelance,190606.44877224974,79460.90172323401,149896.84886854948,4,0.5595962759259918,34560.54529743836,0,0,1,consommation,1571150.0991091745,12,consommation,0,0,1,1,15,1,0,0,1,632.3973506581575,Lambarene,urbaine,0.7864206580316545,0.6869084218772058,266.4995273807468,tres_eleve,refuse,1
CLI_000107,2025-06-05,53.0,M,divorce,2,secondaire,salarie_prive,services,1.0,CDI,362216.58627405454,19209.307558864053,84223.19747253266,2,1.7491459279035688,21447.984746549173,0,0,1,avance_commande,1104665.537200122,12,consommation,0,1,1,1,7,0,1,1,1,498.49496399210324,Lambarene,urbaine,0.2325216477215901,0.25414479877984925,504.2497992533816,moyen,accepte,1
CLI_000108,2025-03-22,36.0,M,divorce,2,secondaire,salarie_public,industrie,2.253285468577139,freelance,353794.55584499,44484.33919448488,181038.08649506944,2,0.25113657440253156,161825.42991427626,0,0,1,retraite,471738.4746713284,36,urgence,1,0,1,1,10,1,1,1,1,492.18514016977747,Mouila,rurale,0.5117039917776142,0.11111403187664601,402.8127296351095,eleve,revue_manuelle,0
CLI_000109,2024-09-21,37.0,M,marie,4,superieur,independant,agriculture,2.7893168327206075,CDI,68467.5081183838,62020.398564886316,324623.69769310707,4,0.8244556164108474,657950.6673591906,2,0,1,avance_commande,265697.85779635195,36,consommation,0,0,1,1,6,1,0,1,1,343.7229152475432,Mouila,urbaine,1.0,0.3233867970105212,245.6106867100075,tres_eleve,refuse,0
CLI_000110,2025-01-28,34.0,F,marie,2,primaire,salarie_public,agriculture,1.8673156793166217,CDI,884199.7102610432,62931.07418000305,156269.48110928727,0,2.571756103712677,65326.26790968909,2,0,1,spot,312287.7448525198,18,urgence,0,0,1,1,7,0,0,1,1,778.6455970345216,Libreville,urbaine,0.17673550363769253,0.029432240743470613,628.8735231086692,moyen,accepte,0
CLI_000111,2025-03-22,18.0,F,marie,3,secondaire,salarie_prive,agriculture,6.032740576564137,CDD,92689.67390695335,10895.193278524242,176219.8447206289,0,2.905606207095349,19635.28411023453,1,0,0,avance_facture,883611.6766177642,12,equipement,0,0,0,1,14,1,1,1,1,493.481003380672,Libreville,urbaine,1.0,0.7944175794461374,208.59053060805348,tres_eleve,refuse,0
CLI_000112,2024-08-07,34.0,M,marie,2,secondaire,independant,commerce,2.4397796687987685,CDI,71891.8722928892,262341.67203820794,340135.41639164864,2,6.59153266913902,122119.5901917916,3,1,0,tontine,1191554.6213461608,12,immobilier,0,0,1,1,7,0,0,0,1,507.8543058543341,Lambarene,rurale,1.0,1.381188377470241,228.9326152898176,tres_eleve,refuse,1
CLI_000113,2024-10-26,35.0,F,marie,3,secondaire,salarie_prive,administration,4.6317398699145915,CDD,457172.864612344,70113.6515174296,93738.41416420513,2,0.6100805811174581,44619.437144137075,1,0,0,investissement,387056.0194200191,12,equipement,0,0,0,1,8,1,1,1,1,421.2281551714089,Libreville,rurale,0.20503932192845664,0.0705524557157426,466.58855407644694,eleve,accepte,1
CLI_000114,2024-12-18,59.0,F,celibataire,1,secondaire,salarie_public,services,2.651642066059844,CDD,680948.7292219303,67936.70310055155,210454.13563351968,0,2.8758822922493708,106686.63395806568,5,0,0,investissement,457253.90057327657,12,equipement,1,0,0,1,12,1,0,1,1,317.428662134362,Lambarene,urbaine,0.30906017825158444,0.05595794525966573,454.20595093101633,eleve,accepte,1
CLI_000115,2024-08-13,33.0,M,celibataire,5,superieur,salarie_prive,commerce,7.200839388182683,CDI,289687.42016399663,44080.96642597818,160923.4074074128,3,4.101919787760926,73031.94143734891,2,0,1,consommation,1127397.5400968227,18,urgence,0,0,0,1,7,0,0,1,1,295.07833620803535,Libreville,urbaine,0.555507061080911,0.3243143763539407,346.1934926312572,tres_eleve,revue_manuelle,1
CLI_000116,2024-11-16,38.0,M,celibataire,2,superieur,salarie_prive,industrie,0.7231128968051181,retraite,397991.9783508232,20989.51775542774,171074.5421137122,4,1.0483503817513042,359916.5299131032,3,0,0,avance_facture,644469.5723621093,12,consommation,1,0,0,0,13,1,0,1,1,515.5650611672344,Port-Gentil,semi_urbaine,0.4298441964147149,0.13494190993342506,371.5276917023749,eleve,revue_manuelle,0
CLI_000117,2025-04-26,34.0,M,celibataire,1,secondaire,salarie_public,administration,5.345670950732124,CDI,477313.6517058117,33534.362152896625,155813.38000756464,2,1.6506404694924668,204844.91157100102,3,1,1,consommation,1201417.063028756,24,consommation,0,0,1,1,9,0,0,1,0,511.84957785450115,Libreville,urbaine,0.3264381386342558,0.2097532476348207,459.03721868291586,eleve,accepte,0
CLI_000118,2025-02-23,23.0,F,celibataire,5,superieur,salarie_public,commerce,1.7825712766743995,retraite,275721.30318069656,27743.2487285896,114885.40043385199,1,1.2865964815713904,170173.4354840506,4,0,1,tontine,620754.6336140791,24,equipement,0,0,1,1,12,0,0,1,1,608.0478771701112,Libreville,urbaine,0.4166721943808627,0.18761536451636385,303.31112412653107,tres_eleve,revue_manuelle,0
CLI_000119,2025-04-28,46.0,M,marie,3,superieur,salarie_public,agriculture,3.5877687659259836,CDI,358444.69948003837,6082.994539506455,111914.94249455235,2,2.08594481988926,525859.2502161253,1,0,1,investissement,738538.462660686,18,consommation,0,0,0,1,9,0,0,1,1,261.0131947652192,Libreville,urbaine,0.3122237339731811,0.17169976840965367,368.4436924705153,eleve,revue_manuelle,0
CLI_000120,2025-03-04,65.78718908576063,F,veuf,2,superieur,retraite,administration,2.5048658981287777,retraite,184464.91105329536,129356.5604134611,200367.13150312653,6,1.3625003790438412,146838.27930348145,1,0,0,consommation,4116627.8265788034,24,equipement,0,0,0,0,12,1,0,1,0,533.967007163706,Port-Gentil,urbaine,1.0,1.8597158501458997,200.0,tres_eleve,refuse,0
